id,Area,MajorAxisLength,MinorAxisLength,Eccentricity,ConvexArea,EquivDiameter,Extent,Perimeter,Roundness,AspectRation,Class
542,4299,117.165695,47.184281,0.915326,4408,73.984166,0.743514,270.997,0.735611,2.483151,Jasmine
102,4754,109.097595,56.647232,0.854632,4863,77.800905,0.666947,271.228,0.812082,1.925912,Jasmine
8216,3874,125.381167,40.095875,0.947488,3949,70.231973,0.842174,271.276,0.661526,3.127034,Jasmine
99,4686,108.041169,56.327741,0.85334,4795,77.242479,0.566147,271.738,0.797465,1.918081,Jasmine
201,4515,110.972214,52.847758,0.879323,4690,75.820027,0.594079,271.783,0.768109,2.099847,Jasmine
1051,4098,118.220864,45.093193,0.924397,4204,72.233895,0.726596,272.287,0.694589,2.621701,Jasmine
3355,4028,121.051616,42.806062,0.93539,4158,71.614306,0.593662,272.412,0.682098,2.827908,Jasmine
5050,3659,119.035245,40.632531,0.939937,3795,68.255282,0.480562,272.653,0.618517,2.929555,Jasmine
108,4626,108.149381,55.77865,0.856736,4781,76.746375,0.58945,272.761,0.78136,1.938903,Jasmine
9194,3617,123.948289,38.577328,0.950332,3736,67.862415,0.448982,272.762,0.610929,3.212983,Jasmine
97,4566,107.332301,56.111906,0.852463,4735,76.247044,0.55379,272.888,0.770508,1.912826,Jasmine
3683,3968,120.895885,42.457313,0.936305,4051,71.078932,0.503681,272.962,0.669233,2.847469,Jasmine
742,4240,118.812222,46.48188,0.920297,4376,73.474728,0.516003,273.077,0.714505,2.556098,Jasmine
1,4537,92.229316,64.012769,0.719916,4677,76.004525,0.657536,273.085,0.76451,1.440796,Jasmine
10052,3746,126.348369,38.010127,0.953676,3827,69.061967,0.520857,273.231,0.630547,3.324071,Jasmine
10477,3321,123.009493,36.203315,0.955709,3461,65.026368,0.397629,273.243,0.55896,3.397741,Jasmine
826,4073,117.701049,45.660041,0.921688,4224,72.013226,0.651263,273.42,0.684642,2.577769,Jasmine
263,4204,111.323671,50.306969,0.89207,4355,73.162142,0.50263,273.607,0.705697,2.212888,Jasmine
152,4649,110.702222,54.834545,0.868703,4768,76.936926,0.576942,273.621,0.780316,2.018841,Jasmine
8691,3636,124.829872,39.418307,0.948834,3901,68.040422,0.522414,273.743,0.609744,3.166799,Jasmine
1566,4218,121.437297,45.162675,0.928272,4303,73.283862,0.616667,273.784,0.707132,2.688886,Jasmine
396,4454,117.92792,49.248459,0.908624,4558,75.306102,0.575527,273.942,0.745835,2.39455,Jasmine
72,4676,106.806477,57.619522,0.842001,4814,77.160016,0.666097,274.007,0.782638,1.853651,Jasmine
414,4280,115.396744,47.932594,0.909652,4426,73.820493,0.625731,274.231,0.715189,2.40748,Jasmine
157,4889,113.499073,55.91833,0.870213,4971,78.897834,0.870239,274.262,0.816768,2.029729,Jasmine
120,4684,110.44644,55.874735,0.862593,4791,77.225993,0.568447,274.318,0.782201,1.976679,Jasmine
148,4535,109.735607,54.490818,0.868,4698,75.987771,0.664469,274.329,0.757258,2.013837,Jasmine
161,4840,113.019287,55.413847,0.871551,4962,78.501461,0.689459,274.396,0.807792,2.03955,Jasmine
90,4472,106.216259,55.861038,0.850535,4642,75.458116,0.775312,274.486,0.745884,1.901437,Jasmine
7647,3919,124.929138,40.454939,0.946118,4017,70.638699,0.469735,274.549,0.653349,3.088106,Jasmine
8288,3722,123.280865,39.353721,0.947681,3852,68.840378,0.738053,274.677,0.619929,3.132636,Jasmine
1422,4213,120.810223,45.171519,0.927467,4322,73.240414,0.552163,274.819,0.700984,2.674478,Jasmine
1299,4042,118.3292,44.512754,0.926548,4209,71.738652,0.504745,274.854,0.67236,2.658321,Jasmine
358,4394,116.293746,49.333119,0.905563,4511,74.797156,0.532219,274.946,0.730424,2.357316,Jasmine
135,4837,112.173828,56.140635,0.865749,4938,78.477128,0.788299,275.362,0.801637,1.998086,Jasmine
160,4881,113.816097,55.966749,0.870748,4965,78.833256,0.852725,275.478,0.808248,2.033638,Jasmine
6508,3928,124.899705,41.414954,0.943425,4051,70.719763,0.543142,275.529,0.6502,3.015812,Jasmine
179,4814,113.586823,54.92958,0.875294,4913,78.290326,0.803003,275.818,0.79519,2.067863,Jasmine
394,4548,118.905402,49.669973,0.908573,4647,76.096606,0.81681,276.025,0.750125,2.393909,Jasmine
8976,3907,126.314296,39.58288,0.949632,4001,70.530468,0.651167,276.596,0.641744,3.191135,Jasmine
4076,4088,123.494576,43.022608,0.937355,4206,72.145709,0.536765,276.621,0.671352,2.870458,Jasmine
178,4429,109.390924,52.907516,0.875258,4600,75.09446,0.691491,276.786,0.726486,2.067588,Jasmine
203,4819,114.640258,54.573284,0.879424,4919,78.330973,0.56508,276.798,0.790389,2.100666,Jasmine
2413,4166,122.48793,44.354936,0.932133,4280,72.830735,0.488623,276.874,0.682912,2.76154,Jasmine
232,4390,110.621934,51.369225,0.885643,4557,74.763103,0.739555,276.911,0.719439,2.153467,Jasmine
1130,4262,120.663037,45.784538,0.925216,4370,73.6651,0.683013,277.076,0.697631,2.635454,Jasmine
666,4538,121.543638,47.947932,0.9189,4632,76.012901,0.616576,277.126,0.74254,2.534909,Jasmine
149,4976,114.121274,56.644203,0.868122,5093,79.596733,0.680339,277.133,0.814167,2.014703,Jasmine
364,4726,120.043792,50.745651,0.906257,4809,77.571451,0.761031,277.216,0.7728,2.365598,Jasmine
11271,3477,128.299435,34.815555,0.962477,3585,66.53611,0.618133,277.298,0.568226,3.685118,Jasmine
92,4621,107.515859,56.390835,0.851418,4798,76.704889,0.658262,277.531,0.753916,1.906619,Jasmine
638,4527,121.214296,47.95466,0.918415,4632,75.920718,0.580385,277.938,0.736418,2.527685,Jasmine
1170,4182,119.308434,45.17378,0.925548,4335,72.970458,0.494619,278.038,0.679807,2.641099,Jasmine
8999,3798,126.603788,39.653042,0.949685,4013,69.539656,0.611594,278.232,0.616525,3.192789,Jasmine
6421,4052,125.437119,41.657333,0.943245,4166,71.827339,0.672308,278.332,0.657284,3.011165,Jasmine
1419,4314,122.109126,45.663671,0.927446,4430,74.113126,0.678302,278.366,0.699613,2.674098,Jasmine
7423,3863,124.677384,40.581829,0.945544,3993,70.132192,0.649026,278.366,0.626473,3.072247,Jasmine
10885,3567,128.312799,36.61023,0.958432,3795,67.391731,0.480469,278.433,0.578191,3.504835,Jasmine
357,4634,118.805766,50.438801,0.905405,4726,76.812708,0.525933,278.57,0.750408,2.355444,Jasmine
335,4745,119.861158,51.351348,0.903578,4840,77.727226,0.792286,278.571,0.768377,2.334139,Jasmine
197,4562,111.756923,53.449225,0.878217,4695,76.213639,0.546216,278.618,0.738494,2.090899,Jasmine
415,4705,120.974752,50.216897,0.909775,4794,77.398915,0.572663,278.623,0.761615,2.409045,Jasmine
821,4409,120.985854,46.958074,0.921605,4526,74.924717,0.547294,278.673,0.713444,2.576465,Jasmine
2600,5550,99.521156,72.983212,0.679858,5628,84.062355,0.623596,278.677,0.89805,1.363617,Gonen
316,4722,119.006336,51.381335,0.901992,4820,77.538617,0.564833,278.741,0.76372,2.316139,Jasmine
1367,4376,122.838209,46.061443,0.927034,4504,74.643796,0.530424,278.832,0.707297,2.666834,Jasmine
190,4952,115.714876,55.673402,0.876652,5051,79.404548,0.661148,279.019,0.799324,2.078459,Jasmine
273,4802,118.042889,53.015425,0.893471,4923,78.192687,0.823671,279.034,0.775029,2.226576,Jasmine
593,4530,121.222474,48.262641,0.917328,4639,75.94587,0.697138,279.258,0.729956,2.511725,Jasmine
9710,3799,127.325358,38.874032,0.952252,3982,69.54881,0.434867,279.28,0.612068,3.275332,Jasmine
5324,4066,125.057031,42.432125,0.940677,4184,71.951317,0.473451,279.312,0.654935,2.947225,Jasmine
708,4453,121.520882,47.709265,0.919709,4555,75.297647,0.500337,279.338,0.717138,2.547113,Jasmine
572,4663,122.541205,48.982269,0.916637,4748,77.052683,0.562146,279.395,0.750651,2.501746,Jasmine
253,4555,114.427991,52.151207,0.890105,4706,76.155145,0.776641,279.606,0.732159,2.194158,Jasmine
916,4340,120.621245,46.447396,0.922888,4469,74.336126,0.650967,279.863,0.69632,2.596943,Jasmine
184,4771,114.015075,55.049647,0.875715,4887,77.939886,0.579075,279.955,0.764967,2.071132,Jasmine
2043,4347,124.114701,45.399006,0.9307,4478,74.39605,0.707059,280.06,0.696462,2.733864,Jasmine
1179,4162,119.520457,45.216865,0.925675,4333,72.795762,0.723826,280.103,0.666617,2.643272,Jasmine
329,4335,114.943582,49.370024,0.90306,4479,74.293293,0.747414,280.136,0.694162,2.328206,Jasmine
3666,4286,125.028893,43.917112,0.93628,4394,73.872219,0.643157,280.301,0.685508,2.846929,Jasmine
237,4925,118.284765,54.534885,0.887376,5035,79.187782,0.877897,280.448,0.786885,2.168974,Jasmine
348,4737,120.120992,51.183958,0.904674,4855,77.661675,0.592718,280.459,0.756788,2.346848,Jasmine
289,4881,119.491612,52.690328,0.89753,4995,78.833256,0.627701,280.5,0.779566,2.267809,Jasmine
2181,4363,124.499195,45.357615,0.931274,4472,74.532839,0.503927,280.57,0.696486,2.744836,Jasmine
6173,4171,127.255292,42.449957,0.942721,4285,72.874427,0.517109,280.617,0.665613,2.997772,Jasmine
1642,4224,123.043286,45.63661,0.928673,4426,73.335966,0.578947,280.731,0.673524,2.696153,Jasmine
2229,4481,126.156776,45.91033,0.931432,4590,75.534008,0.784489,280.796,0.714172,2.747895,Jasmine
625,4509,121.703787,48.228934,0.918129,4623,75.769632,0.569318,280.839,0.718415,2.52346,Jasmine
723,4545,122.49336,48.03013,0.919921,4649,76.071504,0.545946,280.958,0.723537,2.550344,Jasmine
5973,4083,125.263141,41.959561,0.942228,4210,72.101575,0.483424,280.982,0.649879,2.98533,Jasmine
1625,4392,124.2176,46.093951,0.928603,4500,74.780132,0.601974,281.161,0.698171,2.694879,Jasmine
5499,4043,124.92908,42.248028,0.941083,4226,71.747526,0.494557,281.239,0.642336,2.957039,Jasmine
246,4886,117.440607,53.630793,0.88964,4985,78.873623,0.578499,281.305,0.775905,2.189798,Jasmine
236,4707,115.896612,53.485247,0.887145,4834,77.415364,0.833097,281.35,0.74724,2.166889,Jasmine
4677,4229,126.113616,43.395712,0.938933,4339,73.379357,0.846138,281.408,0.671081,2.906131,Jasmine
3024,4077,122.706141,43.734269,0.934328,4207,72.048578,0.584432,281.458,0.646731,2.805721,Jasmine
272,4417,113.719943,51.082604,0.893433,4601,74.99266,0.528855,281.478,0.700565,2.226197,Jasmine
4026,4209,125.429474,43.739036,0.937229,4336,73.205637,0.584583,281.509,0.667428,2.867678,Jasmine
7652,3987,127.188193,41.183798,0.946125,4240,71.248902,0.502457,281.667,0.631516,3.088307,Jasmine
667,4609,123.069576,48.543577,0.918922,4709,76.605229,0.527587,281.711,0.729809,2.535239,Jasmine
1606,4401,123.828228,45.983477,0.928493,4526,74.856711,0.61193,281.814,0.696364,2.692885,Jasmine
10,5719,106.721142,68.9777,0.763053,5819,85.332625,0.754983,281.839,0.904748,1.547183,Jasmine
4164,4303,126.199645,43.89335,0.937565,4408,74.018577,0.728828,281.988,0.680017,2.875143,Jasmine
182,4837,114.795324,55.475697,0.875478,4963,78.477128,0.589303,282.031,0.764174,2.06929,Jasmine
4140,4208,125.808314,43.774258,0.937515,4353,73.19694,0.476287,282.051,0.664707,2.874025,Jasmine
262,4544,115.413536,52.229608,0.891742,4763,76.063135,0.738142,282.086,0.717604,2.209734,Jasmine
510,4753,122.93562,49.83166,0.914163,4839,77.792722,0.538889,282.175,0.750137,2.467018,Jasmine
1050,4551,124.949239,47.661075,0.924392,4782,76.1217,0.542238,282.215,0.718053,2.62162,Jasmine
450,4662,121.996662,50.154512,0.911584,4794,77.044421,0.612132,282.244,0.735415,2.432416,Jasmine
767,4609,123.48214,48.166842,0.920785,4705,76.605229,0.770994,282.244,0.727055,2.563634,Jasmine
8459,4098,129.621993,41.196577,0.948151,4189,72.233895,0.447038,282.432,0.645586,3.146426,Jasmine
8171,4094,128.718364,41.207771,0.947371,4212,72.198634,0.462181,282.455,0.644851,3.123643,Jasmine
3007,4306,125.75657,44.839185,0.934274,4452,74.044375,0.492677,282.522,0.677921,2.804613,Jasmine
11233,3789,133.45702,36.550527,0.961765,3893,69.457214,0.522117,282.666,0.595919,3.651302,Jasmine
3919,4258,125.552955,43.877763,0.936945,4359,73.630523,0.482384,282.844,0.668839,2.861426,Jasmine
8220,3977,126.871872,40.568247,0.947499,4103,71.159495,0.763633,282.93,0.62432,3.127369,Jasmine
3119,4419,126.903901,45.11861,0.934663,4549,75.009636,0.555709,282.956,0.693579,2.812673,Jasmine
259,4664,115.85978,52.49344,0.891471,4826,77.060945,0.71217,282.98,0.731909,2.207129,Jasmine
3055,5545,103.740867,70.409704,0.734409,5658,84.02448,0.640892,283.024,0.869891,1.473389,Gonen
7954,4177,128.905146,41.475069,0.946825,4269,72.926823,0.5803,283.064,0.655096,3.108015,Jasmine
321,4555,118.097708,50.909152,0.902315,4731,76.155145,0.707298,283.186,0.713764,2.319774,Jasmine
233,4542,113.026892,52.404672,0.88602,4719,76.046394,0.609256,283.196,0.711677,2.156809,Jasmine
343,4761,120.737379,51.594196,0.904098,4881,77.858163,0.531124,283.33,0.745286,2.340135,Jasmine
9413,3977,129.095126,39.872105,0.951108,4073,71.159495,0.477718,283.421,0.622159,3.23773,Jasmine
7269,4251,129.914224,42.443817,0.945126,4377,73.569976,0.469828,283.63,0.664044,3.060852,Jasmine
319,4873,120.817189,52.105651,0.90222,4974,78.768625,0.587108,283.668,0.761002,2.318696,Jasmine
3146,5581,105.069006,69.844349,0.747068,5657,84.296796,0.601271,283.747,0.871083,1.504331,Gonen
284,4812,118.885319,52.450691,0.897415,4957,78.274061,0.580879,283.809,0.750729,2.266611,Jasmine
183,5056,116.389515,56.201425,0.87569,5197,80.234027,0.726437,283.873,0.78844,2.070935,Jasmine
2790,4469,126.43419,45.319403,0.933552,4571,75.432801,0.698718,283.873,0.696903,2.789847,Jasmine
117,5011,113.871449,57.722552,0.861999,5179,79.876175,0.556222,283.977,0.780851,1.972738,Jasmine
521,4671,121.741832,49.19388,0.914722,4772,77.118752,0.707727,284.139,0.72704,2.474735,Jasmine
280,4954,120.697991,53.453906,0.896584,5084,79.420581,0.827183,284.145,0.771056,2.257983,Jasmine
9493,4203,132.517383,40.839415,0.951328,4290,73.15344,0.501671,284.206,0.653887,3.24484,Jasmine
285,4657,117.727734,51.922222,0.897489,4788,77.003094,0.564553,284.222,0.724437,2.267386,Jasmine
484,4738,123.003387,50.137914,0.913154,4844,77.669872,0.503186,284.343,0.73641,2.453301,Jasmine
115,5037,113.664381,57.909223,0.860485,5176,80.083129,0.724227,284.386,0.782646,1.962803,Jasmine
3752,4348,126.733893,44.438829,0.936508,4446,74.404607,0.534415,284.421,0.675423,2.851873,Jasmine
10712,3915,133.001606,38.506122,0.957173,4068,70.60264,0.51043,284.453,0.608024,3.454038,Jasmine
664,4561,123.081546,48.561534,0.918875,4730,76.205286,0.502756,284.506,0.708088,2.534548,Jasmine
797,4660,124.065816,48.239171,0.921314,4749,77.027893,0.536125,284.546,0.723254,2.571889,Jasmine
964,4743,125.965331,48.343754,0.923422,4843,77.710843,0.796875,284.56,0.736064,2.605617,Jasmine
4729,4276,126.96721,43.636117,0.939087,4387,73.78599,0.469477,284.639,0.663222,2.909682,Jasmine
378,4815,122.042131,51.194753,0.907763,4913,78.298457,0.639952,284.75,0.74624,2.38388,Jasmine
800,4617,124.35713,48.344986,0.921339,4767,76.671683,0.494961,284.872,0.714941,2.572286,Jasmine
546,4596,122.272598,49.208184,0.915443,4722,76.497117,0.544808,284.908,0.711509,2.484802,Jasmine
712,4592,123.762868,48.566553,0.919788,4745,76.463821,0.761905,284.948,0.710691,2.548315,Jasmine
776,4597,123.792836,48.225174,0.921,4711,76.505439,0.674047,284.957,0.711419,2.566975,Jasmine
2503,5845,101.779216,74.905502,0.677024,5952,86.267521,0.687647,285.024,0.904131,1.358768,Gonen
5154,4432,129.130257,43.963075,0.940261,4552,75.119889,0.573945,285.065,0.685365,2.937243,Jasmine
1745,4529,126.515356,46.743855,0.929242,4649,75.937487,0.805156,285.08,0.700291,2.706567,Jasmine
390,4728,121.322645,50.715771,0.908436,4859,77.587864,0.511688,285.184,0.730528,2.392207,Jasmine
918,4742,126.089529,48.542906,0.922922,4850,77.702651,0.572153,285.223,0.732491,2.597486,Jasmine
3121,5745,105.827331,70.70049,0.744095,5853,85.526377,0.745717,285.238,0.88733,1.49684,Gonen
9387,4166,131.896263,40.782072,0.950998,4294,72.830735,0.593616,285.246,0.643413,3.234173,Jasmine
140,4994,114.265117,56.988868,0.86675,5144,79.740569,0.709879,285.254,0.77125,2.005043,Jasmine
6094,4246,128.575927,42.950573,0.942556,4430,73.526697,0.585332,285.271,0.655654,2.993579,Jasmine
5592,4259,127.758425,43.111019,0.941346,4392,73.639169,0.607474,285.362,0.657242,2.963475,Jasmine
274,5008,120.140538,53.716333,0.894478,5109,79.852261,0.825177,285.494,0.772112,2.236574,Jasmine
3199,4359,126.398859,44.853375,0.934921,4461,74.498666,0.483259,285.54,0.671835,2.818046,Jasmine
539,4815,124.180929,50.016045,0.915302,4915,78.298457,0.715879,285.643,0.741582,2.482822,Jasmine
5368,4509,130.782258,44.325835,0.940812,4579,75.769632,0.852041,285.708,0.694137,2.950475,Jasmine
8750,4156,130.306341,41.083869,0.948996,4258,72.743272,0.791921,285.725,0.639719,3.171715,Jasmine
249,5020,119.873742,54.718545,0.88974,5104,79.947874,0.528421,285.799,0.772311,2.190733,Jasmine
3914,4398,127.536508,44.576613,0.936929,4502,74.831193,0.488178,285.813,0.676552,2.861063,Jasmine
792,4648,124.801795,48.560665,0.921195,4780,76.928651,0.761967,285.858,0.714785,2.570018,Jasmine
1901,4609,127.218349,46.725513,0.930108,4707,76.605229,0.73744,286.081,0.707683,2.722674,Jasmine
516,4728,123.173836,49.815731,0.914567,4807,77.587864,0.594567,286.092,0.725899,2.472589,Jasmine
460,4831,123.496918,50.624141,0.91212,4941,78.42844,0.688373,286.116,0.741588,2.439487,Jasmine
10144,3994,131.138253,39.284859,0.954075,4116,71.311421,0.81278,286.121,0.613082,3.338137,Jasmine
613,4712,123.981447,49.242152,0.917744,4819,77.45647,0.609731,286.156,0.723118,2.517791,Jasmine
1449,4564,125.273278,46.786569,0.92764,4664,76.230344,0.793739,286.214,0.700122,2.677548,Jasmine
1471,4527,125.630469,46.886457,0.927747,4666,75.920718,0.644872,286.247,0.694286,2.679462,Jasmine
442,4765,122.161958,50.344061,0.911134,4935,77.890862,0.738989,286.264,0.7307,2.426542,Jasmine
6053,4249,128.369999,42.924313,0.942438,4349,73.552667,0.796588,286.279,0.651505,2.990613,Jasmine
966,4491,123.833135,47.521608,0.923435,4630,75.618244,0.764426,286.289,0.688563,2.605828,Jasmine
247,5083,120.08345,54.82158,0.889709,5179,80.447975,0.534827,286.377,0.77885,2.190441,Jasmine
898,4833,126.770017,48.871107,0.922704,4918,78.444673,0.665702,286.404,0.740404,2.593967,Jasmine
5986,4296,129.483414,43.360501,0.942263,4425,73.958347,0.710083,286.436,0.657989,2.986207,Jasmine
956,4632,125.267411,48.102613,0.923333,4745,76.79613,0.499676,286.557,0.708853,2.604171,Jasmine
903,4557,124.11089,47.83611,0.922737,4697,76.171862,0.617396,286.561,0.697356,2.594502,Jasmine
934,4602,125.289551,48.17189,0.923131,4809,76.547034,0.534433,286.606,0.704022,2.600885,Jasmine
4743,4437,129.119813,44.359722,0.939133,4541,75.16225,0.755234,286.61,0.678761,2.910744,Jasmine
1708,4498,125.573113,46.449824,0.929071,4639,75.677153,0.671744,286.669,0.687809,2.703414,Jasmine
11333,3754,135.471444,36.177914,0.963682,3883,69.135673,0.593893,286.693,0.573945,3.74459,Jasmine
4619,4224,127.173032,43.801717,0.938813,4434,73.335966,0.717391,286.727,0.645649,2.90338,Jasmine
5262,4259,127.724161,43.392699,0.94052,4392,73.639169,0.601894,286.735,0.650963,2.943448,Jasmine
143,5273,117.250488,58.377013,0.867244,5367,81.937733,0.570671,286.773,0.805733,2.008504,Jasmine
156,5166,116.481208,57.405443,0.870126,5285,81.10213,0.623762,286.844,0.788992,2.029097,Jasmine
3088,5685,105.962094,70.949961,0.742741,5769,85.078592,0.610503,287.004,0.86729,1.493476,Gonen
7042,4228,129.017041,42.326098,0.944655,4391,73.370681,0.681935,287.007,0.645,3.048168,Jasmine
177,5358,119.249053,57.708661,0.875105,5447,82.595505,0.600134,287.087,0.816931,2.066398,Jasmine
1261,4595,125.850437,47.422892,0.926287,4692,76.488795,0.661722,287.107,0.700499,2.653791,Jasmine
882,4622,124.991889,48.268764,0.922425,4772,76.713188,0.540775,287.117,0.704567,2.589498,Jasmine
4790,4097,126.128635,43.287804,0.939261,4347,72.225082,0.649596,287.148,0.624402,2.913722,Jasmine
2045,4642,127.511614,46.638273,0.93071,4747,76.878983,0.57013,287.2,0.707206,2.734055,Jasmine
2073,4678,128.367903,46.905788,0.93085,4761,77.176516,0.773479,287.214,0.712621,2.736718,Jasmine
8121,4075,128.387274,41.154216,0.947232,4233,72.030904,0.576542,287.24,0.620651,3.119663,Jasmine
1292,4558,125.517775,47.231548,0.9265,4706,76.18022,0.639271,287.289,0.693979,2.657499,Jasmine
204,5206,119.618778,56.90044,0.879618,5316,81.415509,0.830303,287.436,0.79183,2.102247,Jasmine
293,5110,122.213615,53.734945,0.898154,5245,80.661354,0.753021,287.462,0.777087,2.274379,Jasmine
1812,4646,127.763953,47.086382,0.929611,4748,76.912099,0.673138,287.719,0.705264,2.713395,Jasmine
478,4758,123.001811,50.201617,0.912921,4870,77.833629,0.735849,287.727,0.722226,2.450156,Jasmine
509,4649,122.275143,49.567785,0.914149,4797,76.936926,0.586995,287.802,0.705313,2.466827,Jasmine
344,4808,121.065787,51.713614,0.904179,4928,78.241522,0.506852,287.874,0.72907,2.341082,Jasmine
3634,5626,108.263969,68.415042,0.775027,5748,84.63596,0.784002,287.892,0.853003,1.582459,Gonen
6033,4120,127.813235,42.761634,0.942373,4268,72.427529,0.523374,287.927,0.624514,2.98897,Jasmine
